"","alpha","delta","u","i","redshift","plate","MJD","fiber_ID","cam_col","fieldbin","runbin","class"
"4216",-0.281616187565796,-0.999990659869069,-0.47226,0.45607,-0.10581,0.54092,0.44089,-1.53878,"2","(-0.06,0.58]","(-0.831,-0.327]","QSO"
"4217",-0.958974507541212,0.0681925835034664,-1.4895,-1.00538,-0.48448,-1.3979,-1.62547,-0.56263,"2","(-0.774,-0.45]","(-2.23,-0.831]","QSO"
"4218",0.674448621095576,0.963380906849817,1.42049,-0.15525,-0.20775,-0.52401,-0.21435,1.99518,"4","(0.58,5.4]","(0.048,0.8]","GALAXY"
"4219",0.732206376006101,0.956122732254242,1.07285,0.14129,-0.15344,0.12024,0.23298,1.59885,"5","(-0.45,-0.06]","(0.048,0.8]","GALAXY"
"4220",0.417712589725625,0.671387623059685,1.55032,1.0409,0.32918,0.72688,0.81524,1.37867,"3","(-0.45,-0.06]","(-2.23,-0.831]","GALAXY"
"4221",0.548289603319727,0.481805609705704,-1.0746,-1.36838,-0.78924,-0.56126,-0.32605,-0.42685,"2","(0.58,5.4]","(-0.831,-0.327]","STAR"
"4222",0.895472680229731,-0.826398530963071,-1.98257,-1.60982,-0.78923,-0.81022,-0.75071,0.58967,"6","(-0.774,-0.45]","(0.048,0.8]","STAR"
"4223",-0.95908890393413,-0.767716792555048,-0.60512,0.45887,2.60595,0.82206,0.67202,-0.26905,"3","(0.58,5.4]","(-2.23,-0.831]","QSO"
"4224",0.998230363881703,0.20082898703181,1.07293,0.4123,0.06345,0.01997,0.134,-0.44153,"4","(0.58,5.4]","(-0.831,-0.327]","GALAXY"
"4225",0.938171469926536,-0.710863309619493,0.03658,0.58942,-0.07546,1.86971,1.42016,-0.41584,"5","(-0.774,-0.45]","(-0.831,-0.327]","GALAXY"
"4226",-0.848556727276155,-0.999998565749419,1.64539,0.25431,-0.12083,-0.4627,-0.02469,-0.45621,"1","(-1.18,-0.774]","(-2.23,-0.831]","GALAXY"
"4227",-0.491979886182162,0.773193978084076,0.51261,1.40996,-0.7884,0.55718,0.54595,1.84106,"5","(-0.45,-0.06]","(-2.23,-0.831]","STAR"
"4228",-0.881703970489909,-0.927401744322767,0.02839,1.39797,2.14598,0.99209,1.0812,1.44472,"3","(0.58,5.4]","(-2.23,-0.831]","QSO"
"4229",-0.252687154983969,-0.512853189974832,1.98333,-0.35866,-0.32649,-0.45626,-0.21048,-1.22318,"4","(-0.45,-0.06]","(-2.23,-0.831]","GALAXY"
"4230",0.999957681483612,-0.8387545468285,0.43861,1.34947,0.03534,1.42667,1.37095,-1.5608,"1","(-0.45,-0.06]","(0.8,1.9]","GALAXY"
"4231",-0.890431546184021,0.983821802689625,1.00618,1.72652,0.91361,1.38907,1.34053,1.23922,"4","(-0.06,0.58]","(-0.327,0.048]","GALAXY"
"4232",-0.0692869159624074,0.927678937380031,0.77713,0.20544,-0.10583,0.25301,0.25289,-0.22134,"6","(-0.06,0.58]","(0.048,0.8]","GALAXY"
"4233",-0.551139682680095,-0.24195419649075,-0.88371,-1.36961,-0.61917,-1.0209,-0.9929,-0.98465,"3","(-0.06,0.58]","(0.048,0.8]","GALAXY"
"4234",0.549797949144189,-0.00271784981933782,-2.46282,-0.87282,-0.78947,-0.87593,-0.57321,-1.02135,"4","(-0.45,-0.06]","(0.8,1.9]","STAR"
"4235",-0.993183006722387,0.856649963564397,-0.52151,-0.25279,-0.42102,-1.37656,-1.62547,-1.39199,"2","(-0.774,-0.45]","(-2.23,-0.831]","GALAXY"
"4236",-0.155629154138212,0.121903628988704,-0.14571,1.49108,0.51522,1.50525,1.21336,-0.11859,"3","(-0.45,-0.06]","(0.048,0.8]","GALAXY"
"4237",-0.191544690105205,0.771981145871667,-1.77284,-1.62933,-0.7582,-1.44735,-1.80739,0.19334,"4","(-0.45,-0.06]","(-2.23,-0.831]","GALAXY"
"4238",0.0722273225622609,0.56582917392799,-1.23525,-1.38051,-0.67818,-1.1381,-0.95751,-1.54245,"3","(-1.18,-0.774]","(-0.327,0.048]","GALAXY"
"4239",0.493986627213927,-0.967294027583651,-0.44106,0.36374,-0.78907,-0.82513,-0.79329,-0.24336,"5","(-0.06,0.58]","(0.8,1.9]","STAR"
"4240",-0.999841794920958,-0.484043486317291,1.58728,0.94147,0.04233,0.76414,0.64161,1.58417,"4","(-0.774,-0.45]","(-0.831,-0.327]","GALAXY"
"4241",-0.99960100523737,0.398561319876354,-0.54869,-1.25043,-0.78906,0.78446,0.64161,-0.17731,"1","(-0.45,-0.06]","(-2.23,-0.831]","STAR"
"4242",0.879175672315677,0.379278819783339,1.1843,0.40948,0.07019,-0.36582,-0.12809,-0.75713,"5","(-1.18,-0.774]","(0.048,0.8]","GALAXY"
"4243",-0.782854579902474,0.784248787911283,0.97674,0.45548,-0.02455,-0.32077,0.05383,-0.12593,"4","(-0.45,-0.06]","(-0.327,0.048]","GALAXY"
"4244",0.973698034258215,0.680211689365136,-0.74772,-1.29369,-0.55841,-0.89863,-0.79882,-0.74245,"6","(-1.18,-0.774]","(0.048,0.8]","GALAXY"
"4245",-0.863912428577823,0.627976253386537,0.70635,-0.14852,-0.789,1.07373,1.18018,-0.03052,"5","(-0.774,-0.45]","(-0.327,0.048]","STAR"
"4246",-0.576494582694234,0.677813240552425,0.28898,-0.03109,-0.08414,-0.40173,0.05106,0.63738,"1","(-0.06,0.58]","(0.048,0.8]","GALAXY"
"4247",0.00705440866174588,0.999989018862506,0.57208,-0.47719,-0.7892,-1.37249,-1.69072,-1.02869,"3","(0.58,5.4]","(-2.23,-0.831]","STAR"
"4248",0.826974171968687,-0.731626074249799,0.31037,0.40309,-0.04924,0.67675,0.53931,-0.00116,"3","(-0.774,-0.45]","(-0.327,0.048]","GALAXY"
"4249",0.699013709988289,0.98827651955619,-0.62608,-1.11665,-0.55058,-1.46293,-1.76592,-0.90392,"6","(-0.06,0.58]","(-0.831,-0.327]","GALAXY"
"4250",-0.840591393009182,0.996944561790368,1.83916,0.1278,-0.04004,0.02201,0.13013,-0.51492,"6","(-0.06,0.58]","(-0.327,0.048]","GALAXY"
"4251",-0.745157468128035,-0.600506196666896,0.71748,0.07155,0.01782,0.54634,0.43038,-1.02869,"2","(-0.45,-0.06]","(-0.831,-0.327]","GALAXY"
"4252",0.863158380578079,-0.877577685953905,0.77632,0.78919,0.16387,2.01841,1.60153,0.26306,"1","(-0.06,0.58]","(0.8,1.9]","GALAXY"
"4253",0.569593589308233,0.420153237208573,1.27188,1.28524,3.41531,0.01625,0.21529,-0.29841,"3","(-1.18,-0.774]","(-0.831,-0.327]","QSO"
"4254",-0.201819796295941,-0.521462295636702,0.81701,0.38201,-0.00482,0.43829,0.39942,-0.8085,"1","(0.58,5.4]","(0.048,0.8]","GALAXY"
"4255",-0.0469125338797108,-0.948308320066174,-0.95467,-1.55953,-0.56377,-0.80988,-0.75016,-0.15529,"5","(-1.18,-0.774]","(0.048,0.8]","GALAXY"
"4256",-0.150240339182348,-0.0269280445750278,-0.69116,-1.11775,-0.62378,-1.42906,-1.76094,0.66674,"5","(-1.18,-0.774]","(-2.23,-0.831]","GALAXY"
"4257",-0.999304713755073,-0.992000511606172,-1.02784,0.02622,2.38715,0.20322,0.43813,0.2227,"3","(-0.06,0.58]","(-2.23,-0.831]","QSO"
"4258",-0.418342294824083,0.62003990892489,-1.69043,-1.35527,-0.57207,-1.01819,-0.97852,-0.62135,"3","(-0.06,0.58]","(0.048,0.8]","GALAXY"
"4259",0.897931875001526,0.594651330304237,-0.17121,0.08949,-0.04445,0.34345,0.37398,0.55664,"6","(0.58,5.4]","(0.8,1.9]","GALAXY"
"4260",-0.624674740351615,-0.985249866181998,1.21767,0.11613,-0.13331,0.54025,0.43204,-0.91126,"6","(-0.45,-0.06]","(-0.327,0.048]","GALAXY"
"4261",0.0992747664680725,-0.826030816014708,0.04223,-0.4184,-0.23756,0.29366,0.26395,0.00985,"2","(-1.18,-0.774]","(0.048,0.8]","GALAXY"
"4262",0.381702144139705,-0.850953168456157,1.23986,0.74071,0.16836,1.03951,1.01485,-1.54245,"1","(-0.06,0.58]","(-0.831,-0.327]","GALAXY"
"4263",-0.353995160570785,-0.477390290317535,-0.29175,0.64262,3.11637,-0.39191,-0.14247,-0.6874,"2","(0.58,5.4]","(0.048,0.8]","QSO"
"4264",0.00289863313248143,0.487209939821836,2.00768,-0.26517,-0.07213,0.0508,0.20091,0.6594,"3","(-0.774,-0.45]","(0.048,0.8]","GALAXY"
"4265",0.601722850366629,0.998692233892493,-0.89272,-0.33563,-0.78967,-0.66728,-0.42392,-0.26538,"6","(-1.18,-0.774]","(-0.831,-0.327]","STAR"
"4266",0.108414813804878,-0.0589940614097961,-1.2006,-1.02072,-0.62748,-1.25496,-1.42973,-0.66171,"3","(-0.45,-0.06]","(-0.831,-0.327]","GALAXY"
"4267",-0.41489529266871,0.591909112147156,-1.37092,-1.78052,-0.66406,-1.40467,-1.72721,-0.40116,"6","(-0.774,-0.45]","(-0.327,0.048]","GALAXY"
"4268",0.548828812285336,-0.942762062495985,-0.86536,0.30029,0.75519,2.02383,1.57001,1.04472,"4","(-1.18,-0.774]","(-0.831,-0.327]","QSO"
"4269",-0.716017601220051,-0.943519963536479,-0.49289,0.81847,0.27696,0.504,0.44089,0.23004,"4","(-0.774,-0.45]","(-0.831,-0.327]","QSO"
"4270",-0.610001031927398,0.737906979201063,-1.36433,-2.03017,-0.64842,-1.26783,-1.37167,-1.57181,"4","(-0.45,-0.06]","(-0.831,-0.327]","GALAXY"
"4271",0.421698833167311,-0.991109167355437,0.07346,1.46309,1.28175,2.17727,1.61369,-1.47273,"2","(-0.774,-0.45]","(0.8,1.9]","QSO"
"4272",-0.0725197986961367,-0.475789219555826,-0.96526,-1.10237,-0.59053,-0.80954,-0.7496,-1.38465,"3","(-1.18,-0.774]","(0.048,0.8]","GALAXY"
"4273",-0.0926729527063512,0.499148374424204,0.08172,-0.24291,-0.78923,-0.83596,-0.83089,0.1126,"5","(-0.774,-0.45]","(0.8,1.9]","STAR"
"4274",-0.675278153505672,-0.490676534311149,0.56442,0.84911,0.43049,1.10997,1.24819,-0.39749,"2","(0.58,5.4]","(-2.23,-0.831]","GALAXY"
"4275",-0.825362323168058,-0.403979316478138,1.11072,0.6228,0.20088,-0.26692,0.11852,0.74013,"4","(0.58,5.4]","(0.8,1.9]","GALAXY"
"4276",-0.844078924918947,-0.100055463091521,0.31891,1.02598,0.12963,1.39009,1.34109,1.55848,"2","(-0.45,-0.06]","(0.8,1.9]","GALAXY"
"4277",0.999890883998658,-0.996244582251582,-0.93369,-0.95701,-0.78942,-0.5931,-0.35204,-0.46355,"2","(-0.06,0.58]","(-0.831,-0.327]","STAR"
"4278",0.999043457329809,-0.956794355155174,-1.60101,-1.48385,-0.6846,-1.31085,-1.46899,-0.38648,"5","(-1.18,-0.774]","(-0.831,-0.327]","GALAXY"
"4279",-0.970402482250281,-0.406900300943769,-0.29199,1.15286,1.76506,1.049,1.02923,1.51445,"6","(0.58,5.4]","(-2.23,-0.831]","QSO"
"4280",-0.769382910369918,0.247854116351203,0.20597,0.39543,0.06077,-0.24084,0.28551,-0.16997,"1","(-0.45,-0.06]","(0.048,0.8]","GALAXY"
"4281",0.959560529254405,0.998628021591995,-0.88004,0.14243,0.73547,-1.55167,-1.98931,-0.20299,"6","(-0.45,-0.06]","(-2.23,-0.831]","QSO"
"4282",-0.82943795815434,0.426928995710239,1.01733,0.65477,-0.03854,-0.44508,-0.03022,1.82271,"2","(-0.774,-0.45]","(-2.23,-0.831]","GALAXY"
"4283",-0.697745078469956,-0.620671198411421,-0.08237,-0.51116,-0.39763,-1.62687,-1.98821,-0.38281,"4","(-0.06,0.58]","(-2.23,-0.831]","GALAXY"
"4284",-0.378034740356582,0.99996909088727,0.08564,1.6955,0.97801,1.23834,0.9966,1.50344,"3","(0.58,5.4]","(0.048,0.8]","GALAXY"
"4285",0.999789620271046,0.702310423938782,0.32203,1.36177,0.25582,2.00418,1.5678,-0.77548,"3","(-0.774,-0.45]","(0.048,0.8]","GALAXY"
"4286",0.996938798515975,-0.923798358949136,-0.2541,-0.961,-0.47958,0.50163,0.44918,0.93463,"5","(-1.18,-0.774]","(-0.831,-0.327]","GALAXY"
"4287",-0.258267532606143,0.345256325025372,0.64419,-0.06473,-0.02356,-0.19511,0.01402,0.91628,"4","(-1.18,-0.774]","(-0.831,-0.327]","GALAXY"
"4288",-0.112718894686419,0.832144403908657,1.30968,0.17281,-0.10439,0.11549,0.23519,-0.92593,"2","(-0.774,-0.45]","(0.048,0.8]","GALAXY"
"4289",0.98868758194456,0.454659187525789,0.17771,0.28748,-0.07774,-0.3831,-0.14413,-1.48374,"6","(-1.18,-0.774]","(-2.23,-0.831]","GALAXY"
"4290",-0.277671144175534,-0.993203773600248,0.59987,1.19604,-0.78801,0.05486,0.18709,0.68508,"2","(-0.45,-0.06]","(-0.327,0.048]","STAR"
"4291",0.723253056686876,0.767649718754025,-1.96455,-1.69199,-0.78944,-0.59175,-0.35591,-0.51492,"3","(-0.06,0.58]","(-0.327,0.048]","STAR"
"4292",0.115937113469433,-0.344674136873997,0.40084,-0.23926,-0.36136,-0.0017,0.14893,-0.6507,"5","(-1.18,-0.774]","(0.048,0.8]","GALAXY"
"4293",0.505030402395822,-0.314581367121646,0.2542,-0.13245,-0.14481,-0.39428,-0.14689,-1.63787,"6","(-0.45,-0.06]","(-0.327,0.048]","GALAXY"
"4294",-0.483031355833305,0.824242587474634,0.14179,-0.05345,-0.78957,0.83154,0.75109,-0.54061,"2","(-0.06,0.58]","(0.8,1.9]","STAR"
"4295",-0.959944587328958,0.107281501204086,-0.08459,-0.33988,-0.30739,-0.03625,0.13345,-1.36997,"3","(-0.774,-0.45]","(0.8,1.9]","GALAXY"
"4296",0.995511928710393,-0.676115784709311,1.84793,-0.35966,-0.17883,-0.96773,-1.05538,0.13829,"4","(-0.45,-0.06]","(0.048,0.8]","GALAXY"
"4297",-0.99778129996845,-0.401402653558104,-0.75164,0.58526,1.02777,1.95676,1.47545,0.54563,"4","(-1.18,-0.774]","(-0.831,-0.327]","QSO"
"4298",-0.0479897713363448,-0.62013950716525,-0.05093,1.04271,3.06183,0.11312,0.24625,-1.54612,"5","(-0.45,-0.06]","(0.048,0.8]","QSO"
"4299",0.996034312669842,-0.34313071772278,-1.14376,-1.81757,-0.5859,-1.07273,-1.21795,-0.57731,"3","(0.58,5.4]","(-0.327,0.048]","GALAXY"
"4300",-0.997827571200618,0.919178491836391,1.36961,0.4567,-0.01266,0.46437,0.52328,2.0172,"4","(-0.774,-0.45]","(0.8,1.9]","GALAXY"
"4301",0.274175541274107,0.993277932427127,-0.72004,-0.79819,-0.56897,-1.22413,-1.46622,0.39884,"4","(-0.774,-0.45]","(-0.327,0.048]","GALAXY"
"4302",-0.472497628058065,-0.887162375083439,-0.596,0.58518,1.02809,1.06797,0.98167,-0.29107,"4","(-0.06,0.58]","(0.8,1.9]","QSO"
"4303",0.397581826785897,0.385995315078371,1.66558,0.31147,0.0378,-0.10196,0.05549,0.68141,"4","(-0.06,0.58]","(-0.327,0.048]","GALAXY"
"4304",0.828790864269467,0.655632070602057,-1.28107,-0.2546,1.1729,-1.37927,-1.66031,0.01719,"6","(-0.45,-0.06]","(-0.831,-0.327]","QSO"
"4305",0.935067221199606,-0.515347770543291,1.02289,1.76876,2.748,-1.06426,-1.20191,-0.59566,"3","(0.58,5.4]","(-0.327,0.048]","QSO"
"4306",0.127299932032964,-0.992443178900975,1.49606,0.16701,-0.18037,0.27503,0.28054,1.29059,"2","(-1.18,-0.774]","(0.8,1.9]","GALAXY"
"4307",-0.494872056665912,-0.999795043116326,2.28491,-0.07724,-0.18942,0.27469,0.28662,1.78968,"6","(-1.18,-0.774]","(0.8,1.9]","GALAXY"
"4308",0.994105148861401,-0.984795455148989,-0.66807,0.08859,1.98996,-1.56827,-1.78914,0.41719,"6","(-0.06,0.58]","(-2.23,-0.831]","QSO"
"4309",-0.979245815368403,0.389235264680277,0.77719,1.67939,3.50312,2.02078,1.60318,0.80252,"2","(-1.18,-0.774]","(-2.23,-0.831]","QSO"
"4310",0.928547183669748,0.498321785167554,0.55837,2.35568,2.42072,0.00168,0.13069,-1.08373,"2","(-1.18,-0.774]","(0.8,1.9]","QSO"
"4311",0.732632974187501,0.837391879974594,0.58589,0.6663,0.16041,1.87174,1.42292,-0.47823,"2","(-0.774,-0.45]","(-0.831,-0.327]","GALAXY"
"4312",-0.668405584865109,0.328256559021921,-1.50389,-1.96816,-0.69911,-1.30949,-1.44576,0.2227,"4","(-0.774,-0.45]","(-0.831,-0.327]","GALAXY"
"4313",0.997094729143101,0.610070673594463,-1.3031,-1.12288,-0.73171,-1.45277,-1.61441,0.37316,"5","(-0.06,0.58]","(-2.23,-0.831]","GALAXY"
"4314",-0.760269281246483,-0.817128877988886,0.57898,0.79398,-0.78895,1.72847,1.42071,0.39517,"5","(-0.774,-0.45]","(-0.831,-0.327]","STAR"
"4315",0.958416691375181,0.99947146572012,-1.1713,-2.26993,-0.78937,-1.35759,-1.6299,-1.06905,"3","(0.58,5.4]","(-2.23,-0.831]","STAR"
"4316",0.716960573775283,0.760597031647989,-0.75135,0.40999,0.81687,0.66489,0.57913,-0.68006,"5","(-1.18,-0.774]","(-0.831,-0.327]","QSO"
"4317",-0.187840179240971,0.908205914368457,-0.4035,0.57756,-0.78895,0.34345,0.37398,1.73463,"5","(-0.06,0.58]","(0.8,1.9]","STAR"
"4318",-0.450233001827602,-0.985234807837937,-1.21851,-1.39885,-0.78911,-0.67236,-0.43553,-1.32594,"6","(-0.06,0.58]","(-0.327,0.048]","STAR"
"4319",0.639452498270823,-0.755964961516751,0.21194,-1.03999,-0.62611,-1.01853,-0.94424,-0.5663,"6","(-0.06,0.58]","(0.048,0.8]","GALAXY"
"4320",0.538859279083478,0.99999819579162,1.58552,1.13215,1.28198,1.25325,1.2598,-0.30942,"5","(-1.18,-0.774]","(-0.327,0.048]","QSO"
"4321",-0.63891893241254,-0.901285797822807,0.39021,1.31725,-0.33995,0.71231,0.59516,-0.214,"3","(-0.06,0.58]","(0.8,1.9]","GALAXY"
"4322",0.44961658606097,0.67106056406087,0.23041,1.52339,-0.44626,1.8714,1.42071,-0.5663,"4","(-0.774,-0.45]","(-0.831,-0.327]","GALAXY"
"4323",0.182107348900024,0.221420635551053,1.79635,0.26441,-0.0452,0.44473,0.41048,-0.01584,"1","(-0.06,0.58]","(-0.327,0.048]","GALAXY"
"4324",0.3352691111597,-0.910693697673481,0.05623,1.04102,1.33417,0.35056,0.3762,0.30343,"6","(0.58,5.4]","(-2.23,-0.831]","QSO"
"4325",-0.376874084308823,-0.786283196989239,0.19878,1.61578,0.83734,0.53584,0.4431,1.75665,"2","(-0.774,-0.45]","(-0.831,-0.327]","QSO"
"4326",0.851903085248555,0.999805317028726,0.95843,-0.32642,-0.31356,0.52128,0.44255,1.36032,"4","(0.58,5.4]","(-0.831,-0.327]","GALAXY"
"4327",0.809834412014168,-0.736264442734782,-0.08438,1.30865,2.63918,0.19611,0.60567,-1.15346,"4","(-0.06,0.58]","(-2.23,-0.831]","QSO"
"4328",-0.589368444165053,-0.710207781152472,-1.3627,-1.69778,-0.78926,-1.3166,-1.47009,0.15297,"4","(-1.18,-0.774]","(-0.831,-0.327]","STAR"
"4329",0.943633608527537,-0.147554231391742,-0.87856,-1.20697,-0.64781,-1.57234,-1.99097,0.13462,"4","(-0.06,0.58]","(-2.23,-0.831]","GALAXY"
"4330",-0.369409778658571,-0.096444595280296,0.99993,0.23574,-0.12737,-0.4566,-0.17675,0.3071,"5","(-0.45,-0.06]","(-2.23,-0.831]","GALAXY"
"4331",0.200941544596517,-0.878112226393259,0.03027,1.65098,1.50697,1.112,1.44228,0.12361,"3","(-0.06,0.58]","(-2.23,-0.831]","QSO"
"4332",0.938161413872673,-0.695312539653656,1.31422,0.93943,0.08486,1.72813,1.41186,0.24838,"3","(-1.18,-0.774]","(-0.831,-0.327]","GALAXY"
"4333",0.704053880196743,-0.158953002997596,-0.03212,1.04796,2.02592,1.09439,1.01872,0.40618,"5","(-0.774,-0.45]","(-0.327,0.048]","QSO"
"4334",0.981317389291839,0.0387657897290728,0.72483,0.12002,0.01367,-0.19342,0.02286,-0.76447,"3","(-1.18,-0.774]","(-0.831,-0.327]","GALAXY"
"4335",0.852017724584666,0.919956204040667,0.02494,0.8076,0.48676,1.35893,1.35491,1.19518,"3","(-0.06,0.58]","(-0.327,0.048]","GALAXY"
"4336",-0.35936210169543,-0.405524533933671,0.57633,0.35101,-0.15308,0.43795,0.39278,-0.96997,"1","(0.58,5.4]","(0.048,0.8]","GALAXY"
"4337",-0.990652140739826,-0.645128485292538,0.5556,1.19697,7.62321,0.02336,0.2457,-1.50209,"1","(-0.45,-0.06]","(0.048,0.8]","QSO"
"4338",-0.410685944020247,0.283195705488001,-0.51926,0.62143,-0.78919,0.75906,0.62281,1.19151,"3","(-0.45,-0.06]","(-2.23,-0.831]","GALAXY"
"4339",0.97664281582237,0.921453548175714,-0.9716,-0.59223,-0.79023,-0.51554,-0.22652,1.60986,"4","(0.58,5.4]","(0.048,0.8]","STAR"
"4340",-0.00816760096489642,-0.289743249904234,0.85407,0.00104,-0.21136,0.50468,0.43149,0.79151,"3","(-0.774,-0.45]","(-0.831,-0.327]","GALAXY"
"4341",0.968306167071917,-0.226106971535244,0.1227,-0.16498,3.54352,0.44032,0.41545,1.31628,"6","(0.58,5.4]","(0.048,0.8]","QSO"
"4342",-0.908440904339016,-0.506300536647109,-0.63626,-0.74223,-0.78933,0.77633,0.63663,0.20068,"4","(-0.774,-0.45]","(-0.831,-0.327]","STAR"
"4343",-0.999926758365877,0.747062301367765,0.04216,-0.88774,-0.78903,-1.22617,-1.46788,0.1493,"5","(0.58,5.4]","(0.048,0.8]","STAR"
"4344",-0.598854277888467,-0.487536595430107,-0.77646,-1.37431,-0.53966,-1.31051,-1.46844,-0.18465,"5","(-1.18,-0.774]","(-0.831,-0.327]","GALAXY"
"4345",-0.997303135471997,0.743970433965494,-1.18124,-1.67102,-0.70154,-1.26275,-1.52871,-0.78648,"3","(-0.45,-0.06]","(-0.327,0.048]","GALAXY"
"4346",0.643077953224945,-0.160807739192917,-0.77789,0.57545,-0.78942,1.03714,1.01706,-0.81951,"4","(-1.18,-0.774]","(-0.831,-0.327]","STAR"
"4347",0.373279664805403,0.349742518525627,0.82204,-0.36127,-0.30957,-0.06132,0.08203,-0.4452,"5","(-0.774,-0.45]","(-0.327,0.048]","GALAXY"
"4348",0.979316829562695,-0.391118811084215,-0.76772,0.33015,2.11331,0.91283,0.72732,2.00619,"4","(-0.45,-0.06]","(0.8,1.9]","QSO"
"4349",-0.703861501796938,0.934944057145677,-0.66762,0.78612,1.08057,2.00926,1.58549,1.25023,"6","(0.58,5.4]","(0.8,1.9]","QSO"
"4350",-0.350598439701539,0.401931329434512,0.36008,-0.58391,-0.38508,-0.01051,0.13511,-0.21033,"2","(-0.45,-0.06]","(0.8,1.9]","GALAXY"
"4351",0.497634766544795,-0.984024506241232,-0.8218,-1.20575,-0.62825,-1.42364,-1.61275,-0.75713,"3","(-1.18,-0.774]","(-0.831,-0.327]","GALAXY"
"4352",0.98479196637454,0.685226313364099,-0.47344,-1.10157,-0.52462,-1.26546,-1.35176,-0.31676,"5","(-1.18,-0.774]","(-0.327,0.048]","GALAXY"
"4353",-0.288670437918694,0.380117750551,-0.28494,-1.12012,-0.4213,-0.35837,-0.12477,-1.54245,"5","(-1.18,-0.774]","(0.8,1.9]","GALAXY"
"4354",-0.40037385675217,-0.977052643626321,-0.86217,-0.16222,-0.79035,0.39629,0.34081,-1.04704,"6","(-0.45,-0.06]","(0.8,1.9]","STAR"
"4355",0.234952179197342,-0.97712840582182,1.82807,0.8598,0.10469,1.06864,0.98665,0.05756,"5","(-0.774,-0.45]","(-2.23,-0.831]","GALAXY"
"4356",-0.802990248695878,0.300605534435141,-1.71589,-1.6951,-0.718,-1.03445,-1.23288,-1.38098,"5","(-0.774,-0.45]","(0.048,0.8]","GALAXY"
"4357",-0.398016338708853,0.291316752960578,0.10994,-0.10488,-0.25724,-0.03151,0.3303,1.8961,"4","(-0.45,-0.06]","(-2.23,-0.831]","GALAXY"
"4358",-0.913853591492671,0.558434661300268,-2.34283,-2.04282,-0.78984,-0.95655,-1.02995,-0.4452,"6","(-0.06,0.58]","(-0.327,0.048]","STAR"
"4359",0.45152597616151,-0.998481009435163,1.82627,0.72165,0.17243,2.09225,1.57443,0.43187,"2","(-0.774,-0.45]","(0.8,1.9]","GALAXY"
"4360",-0.810187837351428,0.278270299861909,0.74717,0.41036,0.04229,-0.37531,0.01623,0.68141,"5","(-0.45,-0.06]","(-2.23,-0.831]","GALAXY"
"4361",0.905776846412425,0.7439101546745,0.85377,1.36394,0.2417,1.49543,1.2305,-0.90392,"5","(-0.06,0.58]","(0.048,0.8]","GALAXY"
"4362",0.754093793475798,0.240180298738438,1.11961,0.32509,-0.14374,0.10398,0.24846,0.43921,"1","(-0.06,0.58]","(0.048,0.8]","GALAXY"
"4363",0.912127733469696,-0.19807429990794,-1.28018,-0.08455,0.39111,-1.2807,-1.41314,-1.01768,"3","(-1.18,-0.774]","(-0.831,-0.327]","QSO"
"4364",0.565249249552373,0.0640362630939726,1.04808,1.29932,0.91627,-0.11314,0.08037,1.03004,"3","(-0.45,-0.06]","(-2.23,-0.831]","QSO"
"4365",-0.845971612372775,0.994822462039795,-0.26268,0.97794,2.35965,0.50536,0.42928,-1.0397,"2","(-0.45,-0.06]","(-0.831,-0.327]","QSO"
"4366",0.211634030228569,-0.549317578657544,-2.32446,-2.12523,-0.78905,-0.74485,-0.58759,-0.3718,"6","(-0.45,-0.06]","(0.8,1.9]","STAR"
"4367",-0.995536394136006,-0.358924732392066,-0.5504,0.37463,-0.78948,-0.99381,-0.92544,0.51261,"6","(0.58,5.4]","(0.048,0.8]","STAR"
"4368",0.493970256875127,0.959404721838317,0.01016,0.22017,-0.29554,1.23699,0.97835,1.03738,"4","(0.58,5.4]","(0.048,0.8]","QSO"
"4369",-0.604115477517129,-0.559600778077292,-0.63791,-1.17915,-0.56579,-0.96332,-1.02774,-0.9186,"3","(-0.06,0.58]","(0.048,0.8]","GALAXY"
"4370",0.928523739670262,0.0517245317059061,-0.0659,1.39191,-0.27145,1.02935,0.85284,1.88142,"6","(-1.18,-0.774]","(-0.831,-0.327]","GALAXY"
"4371",0.494417406968919,0.822447726841089,0.63123,0.4669,-0.78944,-0.97552,-1.09298,-1.27089,"2","(-1.18,-0.774]","(0.048,0.8]","STAR"
"4372",0.370372937582341,0.212528237418307,-0.34193,-1.02759,-0.45966,0.10364,0.23298,1.80803,"4","(-1.18,-0.774]","(-0.327,0.048]","GALAXY"
"4373",0.352854007821178,0.625361934323083,0.56914,1.42228,0.52156,1.38467,1.34053,-0.55162,"6","(-0.774,-0.45]","(-0.327,0.048]","GALAXY"
"4374",-0.823441608517492,-0.994565374866863,-1.0884,-0.96827,-0.62633,-0.80379,-0.58261,-0.98465,"3","(-0.06,0.58]","(0.048,0.8]","GALAXY"
"4375",-0.396765313240217,-0.500111432877234,1.89339,0.49,0.34303,-0.29503,-0.05676,-1.403,"3","(0.58,5.4]","(0.8,1.9]","GALAXY"
"4376",0.171253163940154,0.240790720485988,1.03561,0.75246,-0.78921,0.73399,0.6394,1.83372,"3","(-0.45,-0.06]","(-2.23,-0.831]","STAR"
"4377",0.999094522974572,0.774295179124006,1.10784,0.94033,-0.78952,2.20707,1.6242,1.8117,"3","(-0.06,0.58]","(-2.23,-0.831]","STAR"
